"","county","month","year","deaths","event"
"1331","Coastal nueces county ",7,2022,0,"heat"
"1332","Collin ",7,2022,0,"heat"
"1333","Comanche ",7,2022,0,"heat"
"1334","Cooke ",7,2022,0,"heat"
"1335","Coryell ",7,2022,0,"heat"
"1336","Dallas ",7,2022,0,"heat"
"1337","Delta ",7,2022,0,"heat"
"1338","Denton ",7,2022,0,"heat"
"1339","Eastland ",7,2022,0,"heat"
"1340","Ellis ",7,2022,0,"heat"
"1341","Erath ",7,2022,0,"heat"
"1342","Falls ",7,2022,0,"heat"
"1343","Fannin ",7,2022,0,"heat"
"1344","Franklin ",7,2022,0,"heat"
"1345","Freestone ",7,2022,0,"heat"
"1346","Grayson ",7,2022,0,"heat"
"1347","Gregg ",7,2022,0,"heat"
"1348","Hamilton ",7,2022,0,"heat"
"1349","Harrison ",7,2022,0,"heat"
"1350","Henderson ",7,2022,0,"heat"
"1351","Hill ",7,2022,0,"heat"
"1352","Hood ",7,2022,0,"heat"
"1353","Hopkins ",7,2022,0,"heat"
"1354","Hunt ",7,2022,0,"heat"
"1355","Inland kleberg county ",7,2022,0,"heat"
"1356","Inland nueces county ",7,2022,0,"heat"
"1357","Jack ",7,2022,0,"heat"
"1358","Jim wells ",7,2022,0,"heat"
"1359","Johnson ",7,2022,0,"heat"
"1360","Kaufman ",7,2022,0,"heat"
"1361","La salle ",7,2022,0,"heat"
"1362","Lamar ",7,2022,0,"heat"
"1363","Lampasas ",7,2022,0,"heat"
"1364","Leon ",7,2022,0,"heat"
"1365","Limestone ",7,2022,0,"heat"
"1366","Live oak ",7,2022,0,"heat"
"1367","Marion ",7,2022,0,"heat"
"1368","Mclennan ",7,2022,0,"heat"
"1369","Milam ",7,2022,0,"heat"
"1370","Mills ",7,2022,0,"heat"
"1371","Montague ",7,2022,0,"heat"
"1372","Morris ",7,2022,0,"heat"
"1373","Nacogdoches ",7,2022,0,"heat"
"1374","Navarro ",7,2022,0,"heat"
"1375","Northern hidalgo county ",7,2022,0,"heat"
"1376","Palo pinto ",7,2022,0,"heat"
"1377","Panola ",7,2022,0,"heat"
"1378","Parker ",7,2022,0,"heat"
"1379","Rains ",7,2022,0,"heat"
"1380","Red river ",7,2022,0,"heat"
"1381","Robertson ",7,2022,0,"heat"
"1382","Rockwall ",7,2022,0,"heat"
"1383","Rusk ",7,2022,0,"heat"
"1384","Sabine ",7,2022,0,"heat"
"1385","San augustine ",7,2022,0,"heat"
"1386","Shelby ",7,2022,0,"heat"
"1387","Smith ",7,2022,0,"heat"
"1388","Somervell ",7,2022,0,"heat"
"1389","Southern hidalgo county ",7,2022,0,"heat"
"1390","Starr ",7,2022,0,"heat"
"1391","Stephens ",7,2022,0,"heat"
"1392","Tarrant ",7,2022,0,"heat"
"1393","Taylor ",7,2022,0,"heat"
"1394","Titus ",7,2022,0,"heat"
"1395","Tom green ",7,2022,0,"heat"
"1396","Upshur ",7,2022,0,"heat"
"1397","Van zandt ",7,2022,0,"heat"
"1398","Victoria ",7,2022,0,"heat"
"1399","Webb ",7,2022,0,"heat"
"1400","Wise ",7,2022,0,"heat"
"1401","Wood ",7,2022,0,"heat"
"1402","Young ",7,2022,0,"heat"
"1403","Zapata ",7,2022,0,"heat"
"1404","Anderson ",8,2022,0,"heat"
"1405","Angelina ",8,2022,0,"heat"
"1406","Bell ",8,2022,0,"heat"
"1407","Bosque ",8,2022,0,"heat"
"1408","Bowie ",8,2022,0,"heat"
"1409","Camp ",8,2022,0,"heat"
"1410","Cass ",8,2022,0,"heat"
"1411","Cherokee ",8,2022,0,"heat"
"1412","Coastal aransas county ",8,2022,0,"heat"
"1413","Coastal nueces county ",8,2022,0,"heat"
"1414","Collin ",8,2022,0,"heat"
"1415","Comanche ",8,2022,0,"heat"
"1416","Cooke ",8,2022,0,"heat"
"1417","Coryell ",8,2022,0,"heat"
"1418","Dallas ",8,2022,0,"heat"
"1419","Delta ",8,2022,0,"heat"
"1420","Denton ",8,2022,0,"heat"
"1421","Eastland ",8,2022,0,"heat"
"1422","Ellis ",8,2022,0,"heat"
"1423","Erath ",8,2022,0,"heat"
"1424","Falls ",8,2022,0,"heat"
"1425","Fannin ",8,2022,0,"heat"
"1426","Franklin ",8,2022,0,"heat"
"1427","Freestone ",8,2022,0,"heat"
"1428","Grayson ",8,2022,0,"heat"
"1429","Gregg ",8,2022,0,"heat"
"1430","Hamilton ",8,2022,0,"heat"
"1431","Harrison ",8,2022,0,"heat"
"1432","Henderson ",8,2022,0,"heat"
"1433","Hill ",8,2022,0,"heat"
"1434","Hood ",8,2022,0,"heat"
"1435","Hopkins ",8,2022,0,"heat"
"1436","Hunt ",8,2022,0,"heat"
"1437","Inland kleberg county ",8,2022,0,"heat"
"1438","Inland nueces county ",8,2022,0,"heat"
"1439","Jack ",8,2022,0,"heat"
"1440","Jim wells ",8,2022,0,"heat"
"1441","Johnson ",8,2022,0,"heat"
"1442","Kaufman ",8,2022,0,"heat"
"1443","Lamar ",8,2022,0,"heat"
"1444","Lampasas ",8,2022,0,"heat"
"1445","Leon ",8,2022,0,"heat"
"1446","Limestone ",8,2022,0,"heat"
"1447","Marion ",8,2022,0,"heat"
"1448","Mclennan ",8,2022,0,"heat"
"1449","Milam ",8,2022,0,"heat"
"1450","Mills ",8,2022,0,"heat"
"1451","Montague ",8,2022,0,"heat"
"1452","Morris ",8,2022,0,"heat"
"1453","Nacogdoches ",8,2022,0,"heat"
"1454","Navarro ",8,2022,0,"heat"
"1455","Palo pinto ",8,2022,0,"heat"
"1456","Panola ",8,2022,0,"heat"
"1457","Parker ",8,2022,0,"heat"
"1458","Rains ",8,2022,0,"heat"
"1459","Red river ",8,2022,0,"heat"
"1460","Robertson ",8,2022,0,"heat"
"1461","Rockwall ",8,2022,0,"heat"
"1462","Rusk ",8,2022,0,"heat"
"1463","Sabine ",8,2022,0,"heat"
"1464","San augustine ",8,2022,0,"heat"
"1465","Shelby ",8,2022,0,"heat"
"1466","Smith ",8,2022,0,"heat"
"1467","Somervell ",8,2022,0,"heat"
"1468","Stephens ",8,2022,0,"heat"
"1469","Tarrant ",8,2022,0,"heat"
"1470","Titus ",8,2022,0,"heat"
"1471","Upshur ",8,2022,0,"heat"
"1472","Van zandt ",8,2022,0,"heat"
"1473","Webb ",8,2022,0,"heat"
"1474","Wise ",8,2022,0,"heat"
"1475","Wo",8,2022,0,"heat"
"1476","Wood ",8,2022,0,"heat"
"1477","Young ",8,2022,0,"heat"
"1478","Anderson ",6,2023,0,"heat"
"1479","Angelina ",6,2023,0,"heat"
"1480","Archer ",6,2023,0,"heat"
"1481","Baylor ",6,2023,0,"heat"
"1482","Bee ",6,2023,0,"heat"
"1483","Bell ",6,2023,0,"heat"
"1484","Bosque ",6,2023,0,"heat"
"1485","Brooks ",6,2023,0,"heat"
"1486","Cameron ",6,2023,0,"heat"
"1487","Camp ",6,2023,0,"heat"
"1488","Cass ",6,2023,0,"heat"
"1489","Cherokee ",6,2023,0,"heat"
"1490","Clay ",6,2023,0,"heat"
"1491","Coastal aransas county ",6,2023,0,"heat"
"1492","Coastal calhoun county ",6,2023,0,"heat"
"1493","Coastal cameron ",6,2023,0,"heat"
"1494","Coastal kenedy ",6,2023,0,"heat"
"1495","Coastal kleberg county ",6,2023,0,"heat"
"1496","Coastal nueces county ",6,2023,0,"heat"
"1497","Coastal san patrico county ",6,2023,0,"heat"
"1498","Coastal willacy ",6,2023,0,"heat"
"1499","Collin ",6,2023,0,"heat"
"1500","Comanche ",6,2023,0,"heat"
"1501","Cooke ",6,2023,0,"heat"
"1502","Coryell ",6,2023,0,"heat"
"1503","Dallas ",6,2023,0,"heat"
"1504","Delta ",6,2023,0,"heat"
"1505","Denton ",6,2023,0,"heat"
"1506","Duval ",6,2023,0,"heat"
"1507","Eastland ",6,2023,0,"heat"
"1508","Ellis ",6,2023,0,"heat"
"1509","Erath ",6,2023,0,"heat"
"1510","Falls ",6,2023,0,"heat"
"1511","Fannin ",6,2023,0,"heat"
"1512","Franklin ",6,2023,0,"heat"
"1513","Freestone ",6,2023,0,"heat"
"1514","Goliad ",6,2023,0,"heat"
"1515","Grayson ",6,2023,0,"heat"
"1516","Gregg ",6,2023,0,"heat"
"1517","Hamilton ",6,2023,0,"heat"
"1518","Hardeman ",6,2023,0,"heat"
"1519","Harrison ",6,2023,0,"heat"
"1520","Henderson ",6,2023,0,"heat"
"1521","Hill ",6,2023,0,"heat"
"1522","Hood ",6,2023,0,"heat"
"1523","Hopkins ",6,2023,0,"heat"
"1524","Hunt ",6,2023,0,"heat"
"1525","Inland calhoun county ",6,2023,0,"heat"
"1526","Inland kenedy county ",6,2023,0,"heat"
"1527","Inland kleberg county ",6,2023,0,"heat"
"1528","Inland nueces county ",6,2023,0,"heat"
"1529","Inland san patrico county ",6,2023,0,"heat"
"1530","Jack ",6,2023,0,"heat"
"1531","Jim hogg ",6,2023,0,"heat"
"1532","Jim wells ",6,2023,0,"heat"
"1533","Johnson ",6,2023,0,"heat"
"1534","Kaufman ",6,2023,0,"heat"
"1535","Kleberg county islands ",6,2023,0,"heat"
"1536","La salle ",6,2023,0,"heat"
"1537","Lamar ",6,2023,0,"heat"
"1538","Lampasas ",6,2023,0,"heat"
"1539","Leon ",6,2023,0,"heat"
"1540","Limestone ",6,2023,0,"heat"
"1541","Live oak ",6,2023,0,"heat"
"1542","Marion ",6,2023,0,"heat"
"1543","Mclennan ",6,2023,0,"heat"
"1544","Mcmullen ",6,2023,0,"heat"
"1545","Milam ",6,2023,0,"heat"
"1546","Mills ",6,2023,0,"heat"
"1547","Montague ",6,2023,0,"heat"
"1548","Morris ",6,2023,0,"heat"
"1549","Nacogdoches ",6,2023,0,"heat"
"1550","Navarro ",6,2023,0,"heat"
"1551","Northern hidalgo county ",6,2023,0,"heat"
"1552","Nueces county islands ",6,2023,0,"heat"
"1553","Palo pinto ",6,2023,0,"heat"
"1554","Panola ",6,2023,0,"heat"
"1555","Parker ",6,2023,0,"heat"
"1556","Rains ",6,2023,0,"heat"
"1557","Robertson ",6,2023,0,"heat"
"1558","Rockwall ",6,2023,0,"heat"
"1559","Rusk ",6,2023,0,"heat"
"1560","Sabine ",6,2023,0,"heat"
"1561","San augustine ",6,2023,0,"heat"
"1562","Shelby ",6,2023,0,"heat"
"1563","Smith ",6,2023,0,"heat"
"1564","Somervell ",6,2023,0,"heat"
"1565","Southern hidalgo county ",6,2023,0,"heat"
"1566","Starr ",6,2023,0,"heat"
"1567","Stephens ",6,2023,0,"heat"
"1568","Tarrant ",6,2023,0,"heat"
"1569","Taylor ",6,2023,0,"heat"
"1570","Titus ",6,2023,0,"heat"
"1571","Tom green ",6,2023,0,"heat"
"1572","Upshur ",6,2023,0,"heat"
"1573","Van zandt ",6,2023,0,"heat"
"1574","Victoria ",6,2023,0,"heat"
"1575","Webb ",6,2023,7,"heat"
"1576","Wichita ",6,2023,0,"heat"
"1577","Wilbarger ",6,2023,0,"heat"
"1578","Willacy ",6,2023,0,"heat"
"1579","Wise ",6,2023,0,"heat"
"1580","Wood ",6,2023,0,"heat"
"1581","Young ",6,2023,0,"heat"
"1582","Zapata ",6,2023,0,"heat"
"1583","Anderson ",7,2023,0,"heat"
"1584","Angelina ",7,2023,0,"heat"
"1585","Archer ",7,2023,0,"heat"
"1586","Bell ",7,2023,0,"heat"
"1587","Bosque ",7,2023,0,"heat"
"1588","Bowie ",7,2023,0,"heat"
"1589","Brooks ",7,2023,0,"heat"
"1590","Cameron ",7,2023,0,"heat"
"1591","Camp ",7,2023,0,"heat"
"1592","Cass ",7,2023,0,"heat"
"1593","Cherokee ",7,2023,0,"heat"
"1594","Clay ",7,2023,0,"heat"
"1595","Coastal aransas county ",7,2023,0,"heat"
"1596","Coastal cameron ",7,2023,0,"heat"
"1597","Coastal nueces county ",7,2023,0,"heat"
"1598","Coastal willacy ",7,2023,0,"heat"
"1599","Collin ",7,2023,0,"heat"
"1600","Comanche ",7,2023,0,"heat"
"1601","Cooke ",7,2023,0,"heat"
"1602","Coryell ",7,2023,0,"heat"
"1603","Dallas ",7,2023,0,"heat"
"1604","Delta ",7,2023,0,"heat"
"1605","Denton ",7,2023,1,"heat"
"1606","Eastland ",7,2023,0,"heat"
"1607","Ellis ",7,2023,0,"heat"
"1608","Erath ",7,2023,0,"heat"
"1609","Falls ",7,2023,0,"heat"
"1610","Fannin ",7,2023,0,"heat"
"1611","Fort bend ",7,2023,1,"heat"
"1612","Franklin ",7,2023,0,"heat"
"1613","Freestone ",7,2023,0,"heat"
"1614","Grayson ",7,2023,0,"heat"
"1615","Gregg ",7,2023,0,"heat"
"1616","Hamilton ",7,2023,0,"heat"
"1617","Hardeman ",7,2023,0,"heat"
"1618","Harrison ",7,2023,0,"heat"
"1619","Henderson ",7,2023,0,"heat"
"1620","Hill ",7,2023,0,"heat"
"1621","Hood ",7,2023,0,"heat"
"1622","Hopkins ",7,2023,0,"heat"
"1623","Hunt ",7,2023,0,"heat"
"1624","Inland calhoun county ",7,2023,0,"heat"
"1625","Inland harris ",7,2023,1,"heat"
"1626","Inland kenedy county ",7,2023,0,"heat"
"1627","Inland kleberg county ",7,2023,0,"heat"
"1628","Inland nueces county ",7,2023,0,"heat"
"1629","Inland san patrico county ",7,2023,0,"heat"
"1630","Jack ",7,2023,0,"heat"
"1631","Jim wells ",7,2023,0,"heat"
"1632","Johnson ",7,2023,0,"heat"
"1633","Kaufman ",7,2023,0,"heat"
"1634","La salle ",7,2023,0,"heat"
"1635","Lamar ",7,2023,0,"heat"
"1636","Lampasas ",7,2023,0,"heat"
"1637","Leon ",7,2023,0,"heat"
"1638","Limestone ",7,2023,0,"heat"
"1639","Marion ",7,2023,0,"heat"
"1640","Mclennan ",7,2023,0,"heat"
"1641","Mcmullen ",7,2023,0,"heat"
"1642","Milam ",7,2023,0,"heat"
"1643","Mills ",7,2023,0,"heat"
"1644","Montague ",7,2023,0,"heat"
"1645","Morris ",7,2023,0,"heat"
"1646","Nacogdoches ",7,2023,0,"heat"
"1647","Navarro ",7,2023,0,"heat"
"1648","Northern hidalgo county ",7,2023,0,"heat"
"1649","Palo pinto ",7,2023,0,"heat"
"1650","Panola ",7,2023,0,"heat"
"1651","Parker ",7,2023,1,"heat"
"1652","Rains ",7,2023,0,"heat"
"1653","Red river ",7,2023,0,"heat"
"1654","Robertson ",7,2023,0,"heat"
"1655","Rockwall ",7,2023,0,"heat"
"1656","Rusk ",7,2023,0,"heat"
"1657","Sabine ",7,2023,0,"heat"
"1658","San augustine ",7,2023,0,"heat"
"1659","Shelby ",7,2023,0,"heat"
"1660","Smith ",7,2023,0,"heat"
"1661","Somervell ",7,2023,0,"heat"
"1662","Southern hidalgo county ",7,2023,0,"heat"
"1663","Starr ",7,2023,0,"heat"
"1664","Stephens ",7,2023,0,"heat"
"1665","Tarrant ",7,2023,8,"heat"
"1666","Titus ",7,2023,0,"heat"
"1667","Upshur ",7,2023,0,"heat"
"1668","Van zandt ",7,2023,0,"heat"
"1669","Victoria ",7,2023,0,"heat"
"1670","Webb ",7,2023,0,"heat"
"1671","Wichita ",7,2023,0,"heat"
"1672","Wilbarger ",7,2023,0,"heat"
"1673","Willacy ",7,2023,0,"heat"
"1674","Wise ",7,2023,0,"heat"
"1675","Wo",7,2023,0,"heat"
"1676","Wood ",7,2023,0,"heat"
"1677","Young ",7,2023,0,"heat"
"1678","Zapata ",7,2023,0,"heat"
"1679","Anderson ",8,2023,0,"heat"
"1680","Angelina ",8,2023,0,"heat"
"1681","Archer ",8,2023,0,"heat"
"1682","Bell ",8,2023,0,"heat"
"1683","Bosque ",8,2023,0,"heat"
"1684","Bowie ",8,2023,0,"heat"
"1685","Brooks ",8,2023,0,"heat"
"1686","Cameron ",8,2023,0,"heat"
"1687","Camp ",8,2023,0,"heat"
"1688","Cass ",8,2023,0,"heat"
"1689","Cherokee ",8,2023,0,"heat"
"1690","Clay ",8,2023,0,"heat"
"1691","Coastal aransas county ",8,2023,0,"heat"
"1692","Coastal cameron ",8,2023,0,"heat"
"1693","Coastal kenedy ",8,2023,0,"heat"
"1694","Coastal nueces county ",8,2023,0,"heat"
"1695","Coastal willacy ",8,2023,0,"heat"
"1696","Collin ",8,2023,0,"heat"
"1697","Comanche ",8,2023,0,"heat"
"1698","Cooke ",8,2023,0,"heat"
"1699","Coryell ",8,2023,0,"heat"
"1700","Dallas ",8,2023,0,"heat"
"1701","Delta ",8,2023,0,"heat"
"1702","Denton ",8,2023,0,"heat"
"1703","Duval ",8,2023,0,"heat"
"1704","Eastland ",8,2023,0,"heat"
"1705","Ellis ",8,2023,0,"heat"
"1706","Erath ",8,2023,0,"heat"
"1707","Falls ",8,2023,0,"heat"
"1708","Fannin ",8,2023,0,"heat"
"1709","Franklin ",8,2023,0,"heat"
"1710","Freestone ",8,2023,0,"heat"
"1711","Grayson ",8,2023,0,"heat"
"1712","Gregg ",8,2023,0,"heat"
"1713","Hamilton ",8,2023,0,"heat"
"1714","Hardin ",8,2023,0,"heat"
"1715","Harrison ",8,2023,0,"heat"
"1716","Henderson ",8,2023,0,"heat"
"1717","Hill ",8,2023,0,"heat"
"1718","Hood ",8,2023,0,"heat"
"1719","Hopkins ",8,2023,0,"heat"
"1720","Hunt ",8,2023,0,"heat"
"1721","Inland calhoun county ",8,2023,0,"heat"
"1722","Inland kenedy county ",8,2023,0,"heat"
"1723","Inland kleberg county ",8,2023,0,"heat"
"1724","Inland nueces county ",8,2023,0,"heat"
"1725","Inland san patricio county ",8,2023,0,"heat"
"1726","Jack ",8,2023,0,"heat"
"1727","Jim wells ",8,2023,0,"heat"
"1728","Johnson ",8,2023,0,"heat"
"1729","Kaufman ",8,2023,0,"heat"
"1730","La salle ",8,2023,0,"heat"
"1731","Lamar ",8,2023,0,"heat"
"1732","Lampasas ",8,2023,0,"heat"
"1733","Leon ",8,2023,0,"heat"
"1734","Limestone ",8,2023,0,"heat"
"1735","Lower jefferson county ",8,2023,0,"heat"
"1736","Marion ",8,2023,0,"heat"
"1737","Mclennan ",8,2023,0,"heat"
"1738","Mcmullen ",8,2023,0,"heat"
"1739","Milam ",8,2023,0,"heat"
"1740","Mills ",8,2023,0,"heat"
"1741","Montague ",8,2023,0,"heat"
"1742","Morris ",8,2023,0,"heat"
"1743","Nacogdoches ",8,2023,0,"heat"
"1744","Navarro ",8,2023,0,"heat"
"1745","Northern hidalgo county ",8,2023,0,"heat"
"1746","Northern jasper ",8,2023,0,"heat"
"1747","Northern newton ",8,2023,0,"heat"
"1748","Northern orange county ",8,2023,0,"heat"
"1749","Palo pinto ",8,2023,0,"heat"
"1750","Panola ",8,2023,0,"heat"
"1751","Parker ",8,2023,0,"heat"
"1752","Rains ",8,2023,0,"heat"
"1753","Red river ",8,2023,0,"heat"
"1754","Robertson ",8,2023,0,"heat"
"1755","Rockwall ",8,2023,0,"heat"
"1756","Rusk ",8,2023,0,"heat"
"1757","Sabine ",8,2023,0,"heat"
"1758","San augustine ",8,2023,0,"heat"
"1759","Shelby ",8,2023,0,"heat"
"1760","Smith ",8,2023,0,"heat"
"1761","Somervell ",8,2023,0,"heat"
"1762","Southern hidalgo county ",8,2023,0,"heat"
"1763","Southern jasper ",8,2023,0,"heat"
"1764","Southern newton ",8,2023,0,"heat"
"1765","Southern orange county ",8,2023,0,"heat"
"1766","Starr ",8,2023,0,"heat"
"1767","Stephens ",8,2023,0,"heat"
"1768","Tarrant ",8,2023,0,"heat"
"1769","Taylor ",8,2023,0,"heat"
"1770","Titus ",8,2023,0,"heat"
"1771","Tom green ",8,2023,0,"heat"
"1772","Tyler ",8,2023,0,"heat"
"1773","Upper jefferson county ",8,2023,0,"heat"
"1774","Upshur ",8,2023,0,"heat"
"1775","Van zandt ",8,2023,0,"heat"
"1776","Victoria ",8,2023,0,"heat"
"1777","Webb ",8,2023,1,"heat"
"1778","Wichita ",8,2023,0,"heat"
"1779","Wilbarger ",8,2023,0,"heat"
"1780","Willacy ",8,2023,0,"heat"
"1781","Wise ",8,2023,0,"heat"
"1782","Wood ",8,2023,0,"heat"
"1783","Young ",8,2023,0,"heat"
"1784","Zapata ",8,2023,0,"heat"
"1785","Anderson ",9,2023,0,"heat"
"1786","Angelina ",9,2023,0,"heat"
"1787","Archer ",9,2023,0,"heat"
"1788","Austin ",9,2023,0,"heat"
"1789","Bell ",9,2023,0,"heat"
"1790","Bolivar peninsula  ",9,2023,0,"heat"
"1791","Bosque ",9,2023,0,"heat"
"1792","Bowie ",9,2023,0,"heat"
"1793","Brazoria islands ",9,2023,0,"heat"
"1794","Brazos ",9,2023,0,"heat"
"1795","Brooks ",9,2023,0,"heat"
"1796","Burleson ",9,2023,0,"heat"
"1797","Cameron ",9,2023,0,"heat"
"1798","Camp ",9,2023,0,"heat"
"1799","Cass ",9,2023,0,"heat"
"1800","Chambers ",9,2023,0,"heat"
"1801","Cherokee ",9,2023,0,"heat"
"1802","Clay ",9,2023,0,"heat"
"1803","Coastal aransas county ",9,2023,0,"heat"
"1804","Coastal brazoria ",9,2023,0,"heat"
"1805","Coastal cameron ",9,2023,0,"heat"
"1806","Coastal galveston ",9,2023,0,"heat"
"1807","Coastal harris ",9,2023,0,"heat"
"1808","Coastal jackson ",9,2023,0,"heat"
"1809","Coastal kenedy ",9,2023,0,"heat"
"1810","Coastal kleberg county ",9,2023,0,"heat"
"1811","Coastal matagorda ",9,2023,0,"heat"
"1812","Coastal nueces county ",9,2023,0,"heat"
"1813","Coastal willacy ",9,2023,0,"heat"
"1814","Collin ",9,2023,0,"heat"
"1815","Colorado ",9,2023,0,"heat"
"1816","Comanche ",9,2023,0,"heat"
"1817","Cooke ",9,2023,0,"heat"
"1818","Coryell ",9,2023,0,"heat"
"1819","Dallas ",9,2023,0,"heat"
"1820","Delta ",9,2023,0,"heat"
"1821","Denton ",9,2023,0,"heat"
"1822","Eastland ",9,2023,0,"heat"
"1823","Ellis ",9,2023,0,"heat"
"1824","Erath ",9,2023,0,"heat"
"1825","Falls ",9,2023,0,"heat"
"1826","Fannin ",9,2023,0,"heat"
"1827","Fort bend ",9,2023,0,"heat"
"1828","Franklin ",9,2023,0,"heat"
"1829","Freestone ",9,2023,0,"heat"
"1830","Galveston island ",9,2023,0,"heat"
"1831","Grayson ",9,2023,0,"heat"
"1832","Gregg ",9,2023,0,"heat"
"1833","Grimes ",9,2023,0,"heat"
"1834","Hamilton ",9,2023,0,"heat"
"1835","Harrison ",9,2023,0,"heat"
"1836","Henderson ",9,2023,0,"heat"
"1837","Hill ",9,2023,0,"heat"
"1838","Hood ",9,2023,0,"heat"
"1839","Hopkins ",9,2023,0,"heat"
"1840","Houston ",9,2023,0,"heat"
"1841","Hunt ",9,2023,0,"heat"
"1842","Inland brazoria ",9,2023,0,"heat"
"1843","Inland calhoun county ",9,2023,0,"heat"
"1844","Inland galveston ",9,2023,0,"heat"
"1845","Inland harris ",9,2023,0,"heat"
"1846","Inland jackson ",9,2023,0,"heat"
"1847","Inland kenedy county ",9,2023,0,"heat"
"1848","Inland kleberg county ",9,2023,0,"heat"
"1849","Inland matagorda ",9,2023,0,"heat"
"1850","Inland nueces county ",9,2023,0,"heat"
"1851","Inland san patricio county ",9,2023,0,"heat"
"1852","Jack ",9,2023,0,"heat"
"1853","Jim wells ",9,2023,0,"heat"
"1854","Johnson ",9,2023,0,"heat"
"1855","Kaufman ",9,2023,0,"heat"
"1856","La salle ",9,2023,0,"heat"
"1857","Lamar ",9,2023,0,"heat"
"1858","Lampasas ",9,2023,0,"heat"
"1859","Leon ",9,2023,0,"heat"
"1860","Limestone ",9,2023,0,"heat"
"1861","Madison ",9,2023,0,"heat"
"1862","Marion ",9,2023,0,"heat"
"1863","Matagorda islands ",9,2023,0,"heat"
"1864","Mclennan ",9,2023,0,"heat"
"1865","Milam ",9,2023,0,"heat"
"1866","Mills ",9,2023,0,"heat"
"1867","Montague ",9,2023,0,"heat"
"1868","Montgomery ",9,2023,0,"heat"
"1869","Morris ",9,2023,0,"heat"
"1870","Nacogdoches ",9,2023,0,"heat"
"1871","Navarro ",9,2023,0,"heat"
"1872","Northern hidalgo county ",9,2023,0,"heat"
"1873","Northern liberty ",9,2023,0,"heat"
"1874","Palo pinto ",9,2023,0,"heat"
"1875","Panola ",9,2023,0,"heat"
"1876","Parker ",9,2023,0,"heat"
"1877","Polk ",9,2023,0,"heat"
"1878","Rains ",9,2023,0,"heat"
"1879","Red river ",9,2023,0,"heat"
"1880","Robertson ",9,2023,0,"heat"
"1881","Rockwall ",9,2023,0,"heat"
"1882","Rusk ",9,2023,0,"heat"
"1883","Sabine ",9,2023,0,"heat"
"1884","San augustine ",9,2023,0,"heat"
"1885","San jacinto ",9,2023,0,"heat"
"1886","Shelby ",9,2023,0,"heat"
"1887","Smith ",9,2023,0,"heat"
"1888","Somervell ",9,2023,0,"heat"
"1889","Southern hidalgo county ",9,2023,0,"heat"
"1890","Southern liberty ",9,2023,0,"heat"
"1891","Starr ",9,2023,0,"heat"
"1892","Stephens ",9,2023,0,"heat"
"1893","Tarrant ",9,2023,0,"heat"
"1894","Titus ",9,2023,0,"heat"
"1895","Trinity ",9,2023,0,"heat"
"1896","Upshur ",9,2023,0,"heat"
"1897","Van zandt ",9,2023,0,"heat"
"1898","Victoria ",9,2023,0,"heat"
"1899","Walker ",9,2023,0,"heat"
"1900","Waller ",9,2023,0,"heat"
"1901","Washington ",9,2023,0,"heat"
"1902","Webb ",9,2023,1,"heat"
"1903","Wharton ",9,2023,0,"heat"
"1904","Wichita ",9,2023,0,"heat"
"1905","Wilbarger ",9,2023,0,"heat"
"1906","Willacy ",9,2023,0,"heat"
"1907","Wise ",9,2023,0,"heat"
"1908","Wood ",9,2023,0,"heat"
"1909","Young ",9,2023,0,"heat"
"1910","Cameron ",10,2023,0,"heat"
"1911","Coastal cameron ",10,2023,0,"heat"
"1912","Coastal willacy ",10,2023,0,"heat"
"1913","Willacy ",10,2023,0,"heat"
