"","row_ind","column_ind","values"
"436","KY0050100","y1990_12",-1
"437","KS0260000","y1990_12",-2
"438","OR036SP00","y1990_11",-1
"439","VA1050000","y1990_10",-1
"440","OR0270100","y1990_10",-1
"441","KS0630400","y1990_9",-1
"442","SD0530000","y1990_8",-1
"443","MD0230400","y1990_8",-6
"444","KS0640000","y1990_8",-1
"445","KS0470000","y1990_7",-1
"446","OH0280000","y1990_6",-1
"447","WA0030500","y1990_5",-1
"448","NC0110200","y1990_4",-1
"449","MI8244700","y1990_4",-2
"450","OR0270100","y1990_2",-1
"451","VT0030300","y1989_12",-1
"452","VA0180000","y1989_12",-2
"453","MO0952800","y1989_12",-4
"454","CA0100200","y1989_12",-11
"455","KS0210100","y1989_11",-1
"456","KS0390200","y1989_11",-1
"457","OR0310000","y1989_10",-1
"458","NC0280200","y1989_10",-1
"459","KS1020000","y1989_10",-1
"460","NB0730100","y1989_9",-1
"461","KS0500300","y1989_7",-2
"462","OR033SP00","y1989_6",-1
"463","KS0500300","y1989_6",-1
"464","VT0130500","y1989_5",-1
"465","KS0780200","y1989_5",-1
"466","AR0340100","y1989_5",-15
"467","OR025SP00","y1989_4",-1
"468","SC0130200","y1989_3",-1
"469","NJ0122400","y1989_3",-1
"470","VT0010300","y1989_2",-1
"471","UT0181200","y1989_2",-1
"472","PA0610100","y1989_2",-1
"473","KS0140100","y1989_2",-1
"474","SC0030200","y1989_1",-1
"475","VT0100000","y1988_12",-1
"476","SC0230600","y1988_12",-1
"477","NB0880100","y1988_12",-2
"478","NC0180600","y1988_12",-1
"479","KS0340000","y1988_10",-1
"480","CO0220200","y1988_10",-1
"481","NH0070600","y1988_9",-1
"482","WA0173200","y1988_8",-1
"483","NJ0024400","y1988_8",-22
"484","PA0410800","y1988_6",-1
"485","PA0130900","y1988_3",-1
"486","OH0312200","y1988_3",-1
"487","NB0210100","y1988_3",-1
"488","PA0140700","y1988_2",-1
"489","PA0382300","y1988_1",-1
"490","PA0250100","y1988_1",-1
"491","OH0312000","y1988_1",-4
"492","OH0772000","y1987_12",-1
"493","AR0700100","y1987_12",-18
"494","KS0810000","y1987_11",-1
"495","CO0230000","y1987_11",-2
"496","MT0430000","y1987_10",-1
"497","VT0140800","y1987_8",-1
"498","KS0190300","y1987_8",-1
"499","NH0062000","y1987_7",-1
"500","PA0674800","y1987_6",-1
"501","NH0023400","y1987_4",-1
"502","OH0311400","y1987_3",-1
"503","CA0210300","y1987_3",-2
"504","UT0210000","y1987_2",-1
"505","NJ0143000","y1987_2",-1
"506","VA0950100","y1986_12",-7
"507","KS0500000","y1986_12",-1
"508","WA0311200","y1986_11",-1
"509","NJ0143000","y1986_11",-2
"510","PA0330300","y1986_9",-1
"511","PA0222300","y1986_8",-1
"512","KS0871000","y1986_8",-1
"513","NB0530000","y1986_7",-1
"514","KS0050300","y1986_7",-1
"515","VT0040800","y1986_5",-1
"516","VT0030100","y1986_5",-1
"517","PA0070300","y1986_5",-1
"518","OH0410400","y1986_5",-1
"519","VT0120200","y1986_4",-2
"520","MA0010400","y1986_4",-1
"521","VT0110300","y1986_3",-1
"522","VT0130000","y1986_2",-1
"523","VT0040400","y1986_1",-1
"524","VT0130100","y1985_12",-1
"525","PA0530400","y1985_12",-1
"526","MI7582200","y1985_12",-1
"527","MI5205200","y1985_12",-2
"528","MI3903900","y1985_12",-1
"529","MI3103100","y1985_12",-1
"530","MI7307300","y1985_12",-7
"531","MI3803800","y1985_12",-17
"532","MI7007000","y1985_12",-2
"533","MI5005000","y1985_12",-6
"534","MI8208200","y1985_12",-1
"535","MI1801800","y1985_12",-1
"536","MI0900900","y1985_12",-12
"537","DE0010400","y1985_12",-1
"538","VT0110300","y1985_11",-1
"539","MI1501500","y1985_11",-1
"540","MI7907900","y1985_11",-1
"541","MI5605600","y1985_11",-1
