"","row_ind","column_ind","values"
"689","WA0270100","y1990_10",-1
"690","SC0020100","y1990_10",-2
"691","NV0160000","y1990_10",-1
"692","AZ0110100","y1990_10",-1
"693","OR001SP00","y1990_9",-1
"694","LA0260200","y1990_9",-1
"695","CO0180000","y1990_9",-1
"696","CA0431000","y1990_8",-1
"697","OR0030400","y1990_7",-1
"698","NC0370000","y1990_7",-1
"699","TN0300000","y1990_6",-1
"700","OH0251000","y1990_6",-1
"701","NJ0132200","y1990_6",-1
"702","MO0490700","y1990_6",-1
"703","CA0330200","y1990_6",-1
"704","AR0470000","y1990_6",-1
"705","UT0250800","y1990_5",-1
"706","PA033SP00","y1990_5",-1
"707","PA025SP00","y1990_5",-1
"708","OR0210000","y1990_5",-1
"709","NB0730100","y1990_5",-1
"710","MO0240400","y1990_5",-2
"711","MD0190000","y1990_5",-1
"712","AR0600500","y1990_5",-1
"713","VA0800100","y1990_4",-1
"714","WA0270700","y1990_3",-1
"715","SC0210200","y1990_3",-1
"716","PA0360600","y1990_3",-1
"717","NJ0025200","y1990_3",-1
"718","PA061SP00","y1990_2",-1
"719","NM0240000","y1990_2",-1
"720","NC0370000","y1990_2",-1
"721","ID0140200","y1990_2",-1
"722","ID0090000","y1990_2",-1
"723","CA0411100","y1990_2",-1
"724","SC0320100","y1990_1",-1
"725","PA031SP00","y1990_1",-1
"726","KS0500000","y1990_1",-1
"727","CO0010300","y1990_1",-1
"728","PA054SP00","y1989_12",-1
"729","PA0550200","y1989_12",-1
"730","PA0061300","y1989_12",-1
"731","OH0291100","y1989_12",-2
"732","OH0431800","y1989_12",-1
"733","NJ0150600","y1989_12",-1
"734","KS0460800","y1989_12",-1
"735","DE0030700","y1989_12",-1
"736","MO0260100","y1989_11",-1
"737","CO0430100","y1989_11",-1
"738","AZ0110100","y1989_11",-1
"739","UT0060200","y1989_10",-1
"740","PA0220400","y1989_10",-1
"741","PA016SP00","y1989_10",-1
"742","MI6506500","y1989_10",-1
"743","PA0461700","y1989_9",-1
"744","OR0260300","y1989_9",-1
"745","NJ0110100","y1989_9",-1
"746","CO0600100","y1989_9",-1
"747","KS0460200","y1989_8",-1
"748","WA0340100","y1989_7",-2
"749","DE0030500","y1989_6",-1
"750","CO0410100","y1989_6",-1
"751","VA1070000","y1989_5",-1
"752","PA0250100","y1989_5",-1
"753","ID0010100","y1989_5",-1
"754","CA0412000","y1989_5",-1
"755","CA0101500","y1989_5",-1
"756","KS0461000","y1989_4",-1
"757","CA0431600","y1989_4",-3
"758","SC0130200","y1989_3",-1
"759","PA009SP00","y1989_3",-1
"760","OR017SP00","y1989_3",-1
"761","CA0431600","y1989_3",-1
"762","SC0290100","y1989_2",-1
"763","PA036SP00","y1989_2",-2
"764","PA0430600","y1989_2",-1
"765","OR0100000","y1989_2",-1
"766","NH0072400","y1989_2",-1
"767","PA0360200","y1989_1",-1
"768","PA0140300","y1989_1",-1
"769","CO0540100","y1989_1",-1
"770","UT0060200","y1988_12",-1
"771","SD0490200","y1988_12",-2
"772","SC0320200","y1988_12",-1
"773","PA0480900","y1988_12",-1
"774","OH0520100","y1988_12",-1
"775","MO0830500","y1988_12",-1
"776","WA0390400","y1988_11",-1
"777","NJ0120400","y1988_11",-1
"778","NC0920000","y1988_11",-1
"779","MA0130200","y1988_11",-1
"780","PA0360800","y1988_10",-1
"781","OR0030400","y1988_10",-1
"782","MI5905900","y1988_10",-1
"783","HI0040000","y1988_10",-1
"784","PA0190200","y1988_9",-1
"785","KS0850100","y1988_9",-1
"786","CO0070400","y1988_9",-1
"787","CA0010700","y1988_9",-1
"788","SC0290100","y1988_8",-1
"789","CA0192600","y1988_8",-1
"790","VA0580000","y1988_7",-1
"791","VA0920300","y1988_7",-1
"792","MO0953000","y1988_7",-2
"793","IN0460100","y1988_7",-1
"794","CO0390100","y1988_7",-1
